seq_id,print_id,tile_id,p_1,dp_1,p_2,dp_2,p_3,dp_3,p_4,dp_4,p_5,dp_5
2770,SI266220200309225433,2,"(498,187)",6994.337719298248,"(498,188)",6750.480701754386,"(498,186)",6128.133333333333,"(382,166)",6010.915789473685,"(382,165)",5956.161403508773
2771,SI266220200309225433,3,"(498,118)",13393.81842105263,"(499,118)",11190.055263157894,"(498,117)",11095.99649122807,"(498,155)",11044.567543859645,"(498,156)",10884.171929824559
2772,SI266220200309225433,4,"(276,302)",6657.120175438591,"(276,301)",6580.458771929829,"(275,301)",6556.335087719301,"(277,302)",6461.482456140355,"(274,300)",6348.0359649122765
2773,SI266220200309225433,5,"(435,255)",5829.579824561402,"(434,255)",5492.107017543862,"(436,255)",5447.372807017542,"(435,256)",5347.116666666665,"(422,254)",5288.196491228071
2774,SI266220200309225433,6,"(434,404)",8357.172807017545,"(434,405)",8203.217543859646,"(434,403)",8172.871929824563,"(435,404)",8168.818421052631,"(433,404)",7984.073684210525
2775,SI266220200309225433,7,"(349,144)",12988.109649122805,"(349,143)",12800.626315789472,"(440,143)",12484.755263157895,"(1,117)",12429.1850877193,"(350,145)",12227.804385964911
2776,SI266220200309225433,8,"(498,314)",6819.706140350878,"(448,339)",6714.200000000001,"(498,313)",6675.99298245614,"(448,340)",6585.939473684211,"(447,339)",6272.170175438598
2777,SI266220200309225433,9,"(333,470)",9299.34561403509,"(252,498)",9257.979824561407,"(259,498)",9232.622807017546,"(163,447)",9231.271052631579,"(164,447)",9209.1649122807
2778,SI266220200309225433,10,"(255,1)",10291.413157894742,"(256,1)",10229.18771929825,"(257,1)",9920.250877192979,"(254,1)",9606.543859649122,"(258,1)",9593.027192982452
2779,SI266220200309225433,11,"(284,135)",5608.934210526317,"(283,135)",5023.17894736842,"(284,134)",4899.8859649122805,"(283,134)",4821.061403508773,"(284,136)",4479.39649122807
2780,SI266220200309225433,12,"(150,363)",9439.495614035088,"(151,363)",9434.184210526313,"(151,364)",9200.474561403506,"(150,364)",8854.252631578947,"(150,362)",8618.37105263158
2781,SI266220200309225433,13,"(1,498)",6589.9096491228065,"(157,498)",5152.304385964913,"(1,497)",5098.120175438597,"(0,498)",5085.570175438597,"(1,499)",5055.833333333334
2782,SI266220200309225433,14,"(1,1)",6010.482456140349,"(150,11)",5570.058771929824,"(150,12)",5515.783333333333,"(150,10)",5392.426315789475,"(150,9)",4946.352631578946
2783,SI266220200309225433,15,"(149,160)",4335.209649122806,"(150,160)",4173.221052631579,"(149,159)",3932.0149122807015,"(150,159)",3879.4736842105267,"(149,161)",3782.25
2784,SI266220200309225433,0,"(328,320)",2214.764035087721,"(327,320)",1968.1175438596474,"(328,319)",1862.4421052631587,"(328,321)",1768.6605263157908,"(364,345)",1761.9807017543862
2785,SI266220200309225433,1,"(479,475)",3855.071929824562,"(479,474)",3690.391228070175,"(311,48)",3638.579824561404,"(478,474)",3545.8640350877195,"(478,475)",3398.5526315789466
2786,SI266220200309225433,2,"(383,231)",4749.129824561405,"(383,232)",4582.057894736841,"(383,230)",4541.797368421052,"(384,231)",4467.917543859647,"(275,199)",4441.371052631581
2787,SI266220200309225433,3,"(498,138)",12797.300000000003,"(498,137)",12571.75350877193,"(498,139)",12447.928947368418,"(498,157)",12399.465789473688,"(498,140)",11892.708771929829
2788,SI266220200309225433,4,"(438,355)",6484.403508771924,"(437,355)",6430.460526315786,"(438,356)",6405.041228070171,"(437,356)",6375.36578947369,"(166,334)",6362.980701754386
2789,SI266220200309225433,5,"(418,45)",4621.416666666666,"(439,293)",4334.620175438598,"(438,293)",4299.349122807016,"(418,46)",4209.1,"(439,292)",4120.757894736842
2790,SI266220200309225433,6,"(167,414)",7498.385964912282,"(168,414)",7361.757894736838,"(167,415)",7298.38421052631,"(168,413)",7236.915789473685,"(166,415)",7165.6500000000015
2791,SI266220200309225433,7,"(426,148)",13944.45701754386,"(427,148)",12742.769298245614,"(1,139)",12056.035087719298,"(427,147)",12026.580701754388,"(425,147)",11953.749122807021
2792,SI266220200309225433,8,"(450,335)",8188.889473684212,"(451,335)",8094.247368421056,"(451,334)",8039.51666666667,"(450,334)",8002.735964912281,"(450,336)",7966.917543859643
2793,SI266220200309225433,9,"(337,498)",15026.571052631582,"(336,498)",14522.000877192979,"(338,498)",14435.674561403506,"(335,498)",12918.577192982455,"(339,498)",12914.758771929828
2794,SI266220200309225433,10,"(337,1)",14429.0850877193,"(338,1)",13522.08596491228,"(334,1)",12595.285087719298,"(168,1)",12323.597368421055,"(167,1)",12261.622807017546
2795,SI266220200309225433,11,"(498,110)",3495.1973684210534,"(498,111)",3249.3543859649108,"(498,150)",3114.657017543859,"(498,151)",3061.4710526315775,"(498,109)",2954.7570175438595
2796,SI266220200309225433,12,"(238,361)",7675.993859649119,"(238,360)",7593.922807017545,"(237,361)",7527.398245614037,"(237,360)",7401.549122807017,"(236,361)",7175.3526315789495
2797,SI266220200309225433,13,"(1,498)",6352.057894736843,"(2,498)",5405.144736842107,"(1,499)",4872.637719298245,"(1,497)",4820.065789473683,"(0,498)",4658.242105263158
2798,SI266220200309225433,14,"(1,1)",6587.898245614037,"(2,1)",5553.163157894736,"(1,2)",5474.125438596489,"(1,0)",4943.658771929826,"(0,1)",4939.25
2799,SI266220200309225433,15,"(1,111)",2928.8842105263157,"(1,110)",2907.102631578946,"(150,118)",2711.0982456140355,"(1,151)",2642.8359649122795,"(1,112)",2601.0780701754375
2800,SI266220200309225433,0,"(497,328)",2740.5666666666666,"(496,328)",2652.0447368421046,"(497,329)",2573.228070175438,"(498,328)",2389.141228070175,"(498,329)",2384.5570175438597
2801,SI266220200309225433,1,"(498,38)",4185.324561403508,"(498,44)",4152.193859649124,"(498,45)",4139.597368421053,"(498,39)",3904.9991228070176,"(498,37)",3806.5684210526324
2802,SI266220200309225433,2,"(498,191)",7575.100877192985,"(498,190)",7514.779824561403,"(498,189)",7091.613157894735,"(498,223)",7009.129824561402,"(498,192)",7008.36842105263
2803,SI266220200309225433,3,"(498,160)",14387.417543859643,"(498,157)",12665.75701754386,"(344,160)",12134.83596491228,"(498,119)",12073.784210526312,"(346,161)",12020.789473684214
2804,SI266220200309225433,4,"(263,369)",7482.51315789474,"(264,369)",7341.908771929826,"(263,370)",7236.2114035087725,"(262,370)",7171.620175438595,"(262,369)",7149.077192982451
2805,SI266220200309225433,5,"(379,469)",8270.807894736843,"(380,469)",7656.96052631579,"(379,468)",7580.543859649124,"(380,468)",6841.287719298247,"(378,469)",6174.160526315791
2806,SI266220200309225433,6,"(1,190)",7513.333333333332,"(1,189)",7501.335964912279,"(1,188)",7421.980701754386,"(1,191)",7381.779824561403,"(1,222)",7298.557894736845
2807,SI266220200309225433,7,"(415,117)",14431.534210526312,"(1,160)",14005.242105263162,"(415,118)",13808.628070175437,"(409,116)",13742.473684210527,"(247,112)",13552.491228070172
2808,SI266220200309225433,8,"(498,354)",9188.016666666666,"(498,353)",8847.302631578947,"(498,355)",8722.480701754386,"(498,352)",8094.612280701753,"(290,355)",7527.554385964913
2809,SI266220200309225433,9,"(108,498)",8902.920175438594,"(107,498)",8855.142982456138,"(109,498)",8847.611403508774,"(106,498)",8779.264912280702,"(105,498)",8740.000877192979
2810,SI266220200309225433,10,"(106,1)",11172.997368421053,"(105,1)",11091.249122807021,"(113,1)",11064.249122807021,"(107,1)",10988.866666666665,"(114,1)",10984.3850877193
2811,SI266220200309225433,11,"(498,110)",4158.730701754386,"(498,111)",4003.9570175438603,"(498,151)",3767.4192982456134,"(498,150)",3740.5210526315786,"(498,109)",3723.9333333333325
2812,SI266220200309225433,12,"(1,354)",8296.102631578946,"(1,355)",8132.036842105263,"(1,353)",7987.057017543859,"(1,352)",7369.815789473683,"(58,370)",6850.148245614037
2813,SI266220200309225433,13,"(1,498)",7141.64649122807,"(2,498)",6212.952631578946,"(1,499)",5595.922807017543,"(2,499)",5379.867543859649,"(1,497)",5313.259649122807
2814,SI266220200309225433,14,"(1,1)",7970.36842105263,"(1,2)",6952.838596491227,"(2,1)",6668.408771929824,"(0,1)",5942.814912280701,"(1,0)",5854.074561403508
2815,SI266220200309225433,15,"(1,109)",3777.985964912279,"(1,110)",3665.065789473685,"(1,151)",3440.1973684210534,"(1,111)",3326.3877192982454,"(19,101)",3295.627192982456
2816,SI266220200309225433,0,"(498,322)",1937.7350877192985,"(498,321)",1878.886842105263,"(498,328)",1861.323684210527,"(498,329)",1821.78947368421,"(498,323)",1802.2473684210536
2817,SI266220200309225433,1,"(498,79)",4754.170175438596,"(498,59)",4616.161403508773,"(498,58)",4497.473684210527,"(498,80)",4491.378070175439,"(498,60)",4488.194736842106
2818,SI266220200309225433,2,"(498,187)",6351.173684210527,"(498,227)",6280.798245614038,"(498,188)",6250.912280701752,"(498,226)",6137.74649122807,"(498,189)",5872.907894736843
2819,SI266220200309225433,3,"(498,119)",15052.834210526315,"(498,161)",14320.81315789474,"(498,120)",13868.407017543861,"(498,118)",13744.72017543859,"(345,160)",12736.569298245617
2820,SI266220200309225433,4,"(353,363)",7625.1315789473665,"(351,348)",7604.402631578945,"(351,349)",7583.2807017543855,"(354,363)",7494.310526315785,"(352,363)",7490.2517543859685
2821,SI266220200309225433,5,"(352,294)",5971.080701754388,"(353,294)",5579.126315789472,"(390,498)",5579.088596491227,"(352,293)",5519.74298245614,"(352,295)",5502.230701754386
2822,SI266220200309225433,6,"(351,441)",8982.14122807017,"(351,442)",8886.984210526312,"(351,440)",8858.286842105263,"(277,378)",8667.087719298248,"(351,439)",8570.129824561409
2823,SI266220200309225433,7,"(1,118)",15505.100877192977,"(1,161)",13079.323684210525,"(0,119)",13051.64385964912,"(2,118)",12237.326315789476,"(41,118)",11648.88421052631
2824,SI266220200309225433,8,"(498,355)",9782.988596491228,"(498,354)",9171.11842105263,"(498,356)",9138.792105263157,"(498,353)",8506.423684210527,"(497,355)",8220.369298245612
2825,SI266220200309225433,9,"(252,498)",16811.50175438597,"(253,498)",16086.951754385966,"(251,498)",15537.389473684212,"(254,498)",14208.435964912282,"(252,497)",13690.83596491228
2826,SI266220200309225433,10,"(251,1)",17826.889473684212,"(251,2)",15579.661403508777,"(250,1)",14385.01403508772,"(105,1)",14134.657017543861,"(106,1)",13788.737719298246
2827,SI266220200309225433,11,"(498,151)",4381.456140350876,"(498,110)",4295.585087719299,"(498,152)",4270.187719298245,"(498,150)",4076.781578947368,"(498,109)",4057.592982456141
2828,SI266220200309225433,12,"(1,355)",8691.70350877193,"(1,356)",8072.074561403511,"(1,354)",7893.329824561402,"(1,336)",7565.798245614038,"(1,337)",7455.806140350876
2829,SI266220200309225433,13,"(1,498)",7598.773684210526,"(2,498)",6497.829824561404,"(1,499)",6101.880701754386,"(151,498)",6029.673684210527,"(240,470)",5900.57192982456
2830,SI266220200309225433,14,"(1,1)",9512.072807017543,"(1,2)",8404.319298245613,"(2,1)",7560.017543859651,"(0,1)",7304.17456140351,"(1,0)",6899.592982456141
2831,SI266220200309225433,15,"(1,110)",4521.903508771929,"(1,109)",4446.611403508772,"(1,111)",3951.0271929824576,"(62,94)",3762.446491228069,"(61,94)",3725.8982456140366
2832,SI266220200309225433,0,"(498,364)",1853.7166666666662,"(498,363)",1722.180701754386,"(352,257)",1711.7315789473682,"(351,257)",1708.4105263157896,"(350,257)",1704.4675438596491
2833,SI266220200309225433,1,"(498,79)",4281.9771929824565,"(498,80)",4224.152631578947,"(498,78)",3795.17456140351,"(498,70)",3573.077192982457,"(498,71)",3537.3289473684217
2834,SI266220200309225433,2,"(386,236)",5426.29298245614,"(386,235)",5241.03947368421,"(498,227)",4949.589473684209,"(387,235)",4882.394736842107,"(387,236)",4862.38947368421
2835,SI266220200309225433,3,"(498,117)",13044.776315789473,"(498,157)",11372.262280701754,"(498,154)",11335.794736842108,"(498,144)",11107.703508771927,"(498,143)",11102.057017543862
2836,SI266220200309225433,4,"(166,335)",6945.668421052636,"(167,335)",6839.74298245614,"(166,334)",6652.393859649121,"(167,334)",6643.044736842108,"(168,334)",6386.948245614032
2837,SI266220200309225433,5,"(440,295)",6287.314035087718,"(440,296)",5974.423684210527,"(439,295)",5963.120175438598,"(439,296)",5697.86842105263,"(440,294)",5617.32192982456
2838,SI266220200309225433,6,"(166,414)",8257.214035087723,"(166,415)",8256.039473684214,"(165,415)",7941.988596491225,"(165,414)",7883.114035087718,"(167,414)",7839.980701754386
2839,SI266220200309225433,7,"(1,117)",13754.759649122803,"(1,157)",11653.803508771925,"(1,158)",11392.735087719302,"(1,159)",11033.604385964914,"(1,144)",10891.978070175443
2840,SI266220200309225433,8,"(498,314)",9325.262280701754,"(498,315)",8889.085087719297,"(498,313)",8612.78947368421,"(498,316)",8336.440350877194,"(497,314)",8293.69385964912
2841,SI266220200309225433,9,"(252,498)",12951.587719298248,"(251,498)",12631.955263157892,"(253,498)",12145.957894736843,"(254,498)",10765.871929824563,"(251,499)",10398.713157894741
2842,SI266220200309225433,10,"(251,1)",12469.89385964912,"(252,1)",12141.716666666667,"(253,1)",11204.421929824559,"(250,1)",10268.833333333332,"(254,1)",9968.466666666667
2843,SI266220200309225433,11,"(498,111)",4138.632456140351,"(498,141)",4137.6061403508775,"(498,110)",4091.940350877194,"(498,140)",3984.7868421052626,"(498,152)",3921.2999999999993
2844,SI266220200309225433,12,"(240,363)",8574.237719298246,"(240,362)",8410.968421052632,"(241,362)",8143.484210526316,"(1,314)",8090.824561403511,"(241,363)",8048.927192982457
2845,SI266220200309225433,13,"(151,498)",5777.4333333333325,"(150,498)",5523.78245614035,"(1,498)",5467.407017543859,"(1,246)",5416.234210526316,"(1,247)",5381.4052631578925
2846,SI266220200309225433,14,"(1,1)",6733.334210526316,"(1,435)",5955.315789473683,"(1,2)",5835.045614035087,"(1,434)",5787.333333333332,"(0,1)",5426.559649122806
2847,SI266220200309225433,15,"(1,152)",3955.333333333334,"(1,141)",3851.0903508771935,"(1,151)",3814.402631578947,"(1,142)",3770.1517543859627,"(1,140)",3597.782456140352
2848,SI266220200309225433,0,"(498,334)",2298.987719298245,"(498,333)",2265.817543859648,"(498,335)",2181.265789473685,"(498,332)",2127.6701754385967,"(498,364)",2096.8456140350872
2849,SI266220200309225433,1,"(498,79)",4502.352631578946,"(498,80)",4299.422807017543,"(498,78)",4260.266666666666,"(498,70)",4114.226315789474,"(498,39)",3965.015789473684
2850,SI266220200309225433,2,"(498,402)",6268.950000000001,"(498,187)",6254.933333333334,"(498,227)",5964.5947368421075,"(498,188)",5964.093859649125,"(498,186)",5833.354385964913
2851,SI266220200309225433,3,"(498,116)",12359.239473684214,"(498,140)",10840.97017543859,"(497,116)",10702.168421052636,"(498,129)",10686.967543859646,"(498,130)",10454.097368421055
2852,SI266220200309225433,4,"(428,322)",6164.362280701753,"(427,322)",5948.756140350881,"(429,322)",5823.837719298248,"(433,323)",5725.157017543861,"(433,322)",5663.485964912281
2853,SI266220200309225433,5,"(439,498)",4700.057017543861,"(440,498)",4646.364912280704,"(438,498)",4551.415789473684,"(272,231)",4432.824561403511,"(271,231)",4386.9535087719305
2854,SI266220200309225433,6,"(435,403)",7855.2140350877235,"(436,403)",7806.593859649118,"(434,403)",7475.8201754385955,"(435,404)",7383.521929824557,"(437,403)",7304.112280701753
2855,SI266220200309225433,7,"(1,116)",11927.291228070175,"(1,140)",11159.460526315786,"(1,151)",10647.492105263162,"(257,161)",10448.083333333336,"(257,160)",10374.40789473684
2856,SI266220200309225433,8,"(498,314)",7066.78947368421,"(498,315)",6641.965789473685,"(498,313)",6451.92105263158,"(498,316)",6058.128947368419,"(498,317)",5533.595614035086
2857,SI266220200309225433,9,"(252,498)",11386.632456140353,"(251,498)",11243.374561403507,"(253,498)",11162.353508771928,"(254,498)",10422.24298245614,"(252,499)",9977.321052631582
2858,SI266220200309225433,10,"(253,1)",12183.732456140351,"(252,1)",12072.282456140354,"(254,1)",11781.51052631579,"(251,1)",11441.192105263159,"(255,1)",11207.072807017546
2859,SI266220200309225433,11,"(142,150)",6292.169298245613,"(142,149)",6149.403508771929,"(143,150)",6075.269298245614,"(143,149)",6022.720175438597,"(142,151)",4387.921929824561
2860,SI266220200309225433,12,"(238,322)",7444.125438596493,"(239,322)",7360.120175438595,"(151,363)",7338.471929824558,"(239,323)",7298.644736842107,"(238,323)",7246.2728070175435
2861,SI266220200309225433,13,"(1,462)",5308.613157894737,"(1,498)",5261.661403508773,"(1,461)",5017.984210526316,"(60,498)",4852.945614035087,"(61,498)",4823.607894736844
2862,SI266220200309225433,14,"(61,1)",5124.165789473684,"(60,1)",5065.661403508773,"(62,1)",4865.898245614037,"(1,1)",4847.0,"(59,1)",4793.02456140351
2863,SI266220200309225433,15,"(150,160)",4203.526315789473,"(149,160)",3818.7000000000007,"(150,161)",3735.542105263159,"(151,160)",3677.350877192983,"(150,159)",3555.2035087719305
2864,SI266220200309225433,0,"(498,356)",2510.7315789473687,"(498,357)",2462.262280701755,"(498,355)",2215.6657894736854,"(498,358)",2053.5026315789464,"(499,356)",1951.770175438597
2865,SI266220200309225433,1,"(294,478)",3762.8122807017553,"(293,478)",3647.5666666666675,"(479,488)",3126.7236842105267,"(294,477)",3111.125438596491,"(293,477)",3072.1140350877195
2866,SI266220200309225433,2,"(498,187)",4879.553508771929,"(498,188)",4843.442982456141,"(498,223)",4636.694736842106,"(498,224)",4615.342105263157,"(498,222)",4528.093859649125
2867,SI266220200309225433,3,"(498,122)",11047.36578947369,"(498,144)",10668.034210526312,"(498,146)",10622.539473684214,"(498,145)",10564.321052631582,"(498,156)",10506.676315789475
2868,SI266220200309225433,4,"(164,336)",5194.178947368418,"(165,336)",5162.117543859647,"(164,335)",4906.677192982454,"(165,337)",4757.145614035086,"(164,337)",4580.784210526312
2869,SI266220200309225433,5,"(425,70)",5451.27456140351,"(424,70)",5379.007894736844,"(392,484)",4524.040350877194,"(392,483)",4425.1596491228065,"(424,69)",4353.08245614035
2870,SI266220200309225433,6,"(1,188)",4991.137719298247,"(1,189)",4818.333333333332,"(36,190)",4794.621052631577,"(35,190)",4784.747368421056,"(1,187)",4744.383333333335
2871,SI266220200309225433,7,"(257,168)",17641.74824561403,"(257,167)",14948.510526315786,"(258,169)",14805.567543859648,"(259,168)",14373.550877192978,"(257,169)",13422.592105263157
2872,SI266220200309225433,8,"(498,351)",7248.1877192982465,"(498,352)",7159.67456140351,"(498,350)",6995.552631578947,"(498,353)",6847.12807017544,"(498,354)",6355.928947368418
2873,SI266220200309225433,9,"(340,498)",9521.244736842105,"(339,498)",9506.844736842108,"(338,498)",8561.267543859645,"(256,498)",8522.21929824561,"(257,498)",8493.086842105258
2874,SI266220200309225433,10,"(339,1)",10045.855263157893,"(340,1)",9952.861403508774,"(338,1)",9564.840350877192,"(256,1)",9143.703508771927,"(255,1)",8931.737719298246
2875,SI266220200309225433,11,"(498,151)",3124.2000000000007,"(498,150)",3047.2157894736847,"(498,110)",2904.540350877194,"(498,152)",2902.553508771931,"(498,149)",2776.321929824562
2876,SI266220200309225433,12,"(1,351)",6195.981578947369,"(1,352)",6191.79298245614,"(1,353)",5923.557894736845,"(1,350)",5821.981578947369,"(1,315)",5683.184210526317
2877,SI266220200309225433,13,"(1,498)",6650.464912280704,"(2,498)",5647.113157894737,"(1,497)",5385.592982456141,"(1,499)",4922.6596491228065,"(0,498)",4836.821929824562
2878,SI266220200309225433,14,"(1,1)",7292.251754385963,"(1,2)",6392.128947368419,"(2,1)",6142.6754385964905,"(0,1)",5321.624561403509,"(40,1)",5310.494736842107
2879,SI266220200309225433,15,"(1,110)",3035.9438596491236,"(1,111)",3011.751754385965,"(1,151)",2796.2552631578947,"(1,152)",2788.8798245614034,"(1,112)",2729.5228070175435
2880,SI266220200309225433,0,"(488,319)",2779.0473684210538,"(489,319)",2750.707894736842,"(373,348)",2421.1657894736854,"(488,318)",2382.5447368421046,"(489,320)",2344.5859649122804
2881,SI266220200309225433,1,"(382,464)",3540.5807017543866,"(381,464)",3300.5307017543873,"(382,465)",2980.001754385965,"(498,39)",2968.435087719299,"(498,43)",2948.135087719298
2882,SI266220200309225433,2,"(498,223)",5385.8499999999985,"(498,224)",5361.896491228072,"(498,225)",5114.1157894736825,"(498,226)",4934.880701754388,"(379,233)",4782.542105263161
2883,SI266220200309225433,3,"(498,161)",15500.685964912282,"(497,161)",13006.63421052631,"(499,161)",11397.692105263159,"(450,117)",11326.182456140352,"(498,162)",11154.792105263161
2884,SI266220200309225433,4,"(434,361)",9362.00350877193,"(433,361)",9139.51403508772,"(433,362)",9048.23333333333,"(435,361)",8849.936842105257,"(434,362)",8837.50350877193
2885,SI266220200309225433,5,"(438,292)",4935.721929824558,"(438,293)",4874.471929824558,"(437,293)",4847.228947368421,"(437,292)",4809.020175438596,"(436,293)",4595.137719298247
2886,SI266220200309225433,6,"(274,450)",7906.488596491225,"(275,450)",7696.283333333333,"(273,450)",7652.188596491229,"(274,449)",7650.389473684212,"(275,449)",7597.047368421052
2887,SI266220200309225433,7,"(1,117)",12702.381578947367,"(350,118)",12432.87807017544,"(350,119)",12315.418421052636,"(351,118)",12258.179824561405,"(1,162)",11508.115789473686
2888,SI266220200309225433,8,"(498,354)",8100.165789473682,"(498,353)",7907.603508771928,"(498,355)",7676.745614035088,"(498,352)",7018.205263157892,"(497,354)",6279.005263157895
2889,SI266220200309225433,9,"(105,498)",10226.775438596494,"(106,498)",9774.866666666665,"(338,498)",9727.131578947367,"(339,498)",9599.055263157894,"(337,498)",9162.228947368421
2890,SI266220200309225433,10,"(338,1)",11043.103508771928,"(337,1)",10827.197368421053,"(339,1)",10381.494736842105,"(336,1)",10219.628070175437,"(326,10)",9945.02368421053
2891,SI266220200309225433,11,"(318,104)",3632.4921052631576,"(498,151)",3458.292105263159,"(447,125)",3293.004385964912,"(498,150)",3286.347368421053,"(318,103)",3223.701754385965
2892,SI266220200309225433,12,"(151,322)",10978.64210526316,"(150,322)",10695.023684210526,"(151,321)",10406.327192982451,"(152,322)",10371.542105263157,"(150,321)",10158.640350877195
2893,SI266220200309225433,13,"(150,470)",6624.540350877194,"(151,470)",6357.588596491227,"(150,469)",6277.584210526316,"(1,498)",6180.979824561404,"(149,469)",5752.421929824561
2894,SI266220200309225433,14,"(1,1)",6889.802631578947,"(1,2)",6266.734210526316,"(2,1)",5809.8447368421075,"(1,3)",5456.008771929823,"(0,1)",5060.611403508772
2895,SI266220200309225433,15,"(150,117)",4139.06052631579,"(150,118)",4138.10701754386,"(149,117)",3966.5859649122795,"(149,118)",3714.6736842105274,"(151,118)",3552.03596491228
2896,SI266220200309225433,0,"(498,322)",2367.6201754385966,"(498,321)",2337.180701754386,"(498,323)",2189.9254385964914,"(498,324)",2019.8043859649115,"(498,325)",1956.787719298245
2897,SI266220200309225433,1,"(498,79)",5187.605263157895,"(498,78)",4973.936842105264,"(498,80)",4634.2114035087725,"(498,77)",4557.28596491228,"(498,64)",4347.620175438597
2898,SI266220200309225433,2,"(498,189)",6622.108771929823,"(498,225)",6577.362280701753,"(498,226)",6505.58245614035,"(498,190)",6460.330701754388,"(498,188)",6396.671929824559
2899,SI266220200309225433,3,"(498,160)",15606.121052631577,"(498,161)",13839.284210526312,"(498,118)",13499.357017543858,"(498,119)",12797.88421052631,"(499,160)",12355.857017543862
2900,SI266220200309225433,4,"(358,362)",8088.723684210527,"(357,362)",7948.133333333331,"(359,362)",7929.335964912279,"(440,322)",7730.584210526318,"(440,321)",7682.341228070178
2901,SI266220200309225433,5,"(440,254)",5741.93947368421,"(439,254)",5672.92456140351,"(440,255)",5554.750877192982,"(439,255)",5551.391228070177,"(351,498)",5444.990350877193
2902,SI266220200309225433,6,"(440,402)",9149.5649122807,"(277,378)",9122.401754385966,"(439,402)",8993.285087719301,"(440,401)",8767.449122807018,"(276,378)",8686.51403508772
2903,SI266220200309225433,7,"(1,161)",16241.950877192983,"(439,118)",14654.347368421055,"(1,119)",14295.156140350882,"(1,118)",13969.851754385963,"(440,118)",13846.481578947365
2904,SI266220200309225433,8,"(498,355)",10162.024561403508,"(498,356)",9536.579824561402,"(498,354)",9445.47456140351,"(497,355)",8585.151754385963,"(498,353)",8527.12105263158
2905,SI266220200309225433,9,"(253,498)",15679.717543859646,"(254,498)",15533.087719298244,"(252,498)",15502.196491228075,"(255,498)",14793.271052631579,"(251,498)",14657.431578947366
2906,SI266220200309225433,10,"(252,1)",15219.706140350878,"(251,1)",15066.249122807021,"(106,1)",13963.896491228075,"(105,1)",13546.555263157894,"(107,1)",13520.849999999999
2907,SI266220200309225433,11,"(261,117)",5887.636842105263,"(261,118)",5387.318421052632,"(260,117)",4943.165789473685,"(262,117)",4812.662280701756,"(339,127)",4580.891228070175
2908,SI266220200309225433,12,"(1,354)",8918.12894736842,"(1,353)",8513.169298245612,"(1,355)",8407.42456140351,"(152,360)",7870.22631578947,"(151,360)",7735.324561403504
2909,SI266220200309225433,13,"(1,498)",7010.551754385962,"(151,498)",6612.1833333333325,"(152,498)",6592.293859649124,"(153,498)",6144.373684210526,"(150,498)",5992.37807017544
2910,SI266220200309225433,14,"(1,1)",7762.993859649123,"(1,2)",7363.53245614035,"(2,1)",6666.351754385963,"(151,1)",6660.906140350877,"(1,3)",6603.81403508772
2911,SI266220200309225433,15,"(61,94)",4447.212280701753,"(61,93)",4311.449122807018,"(60,94)",4117.251754385963,"(1,110)",3989.81403508772,"(239,118)",3979.428947368422
2912,SI266220200309225433,0,"(498,356)",1887.0061403508762,"(498,357)",1884.4131578947363,"(498,364)",1828.3991228070172,"(452,364)",1825.4605263157891,"(453,364)",1804.5350877192986
2913,SI266220200309225433,1,"(498,79)",4907.900877192984,"(498,80)",4868.359649122807,"(498,78)",4152.749122807016,"(498,38)",3900.271929824561,"(498,67)",3777.267543859649
2914,SI266220200309225433,2,"(498,226)",7330.974561403509,"(498,227)",7239.373684210528,"(498,225)",7044.29298245614,"(498,228)",6723.557894736843,"(498,188)",6126.127192982458
2915,SI266220200309225433,3,"(343,102)",12698.972807017548,"(320,110)",12616.162280701756,"(321,109)",12385.021052631579,"(498,158)",12000.205263157892,"(498,117)",11858.593859649118
2916,SI266220200309225433,4,"(351,328)",6804.914035087721,"(351,327)",6797.565789473687,"(352,324)",6675.705263157892,"(352,325)",6574.5,"(351,323)",6523.76315789474
2917,SI266220200309225433,5,"(351,258)",4818.962280701755,"(351,257)",4706.622807017542,"(351,498)",4535.804385964913,"(350,498)",4487.424561403508,"(352,258)",4340.412280701752
2918,SI266220200309225433,6,"(166,415)",8639.178947368418,"(166,416)",8481.222807017548,"(167,415)",8344.702631578948,"(167,416)",8163.153508771924,"(166,414)",8159.32543859649
2919,SI266220200309225433,7,"(441,136)",12092.600877192981,"(442,136)",11719.300877192978,"(1,158)",11633.938596491229,"(1,143)",11479.591228070174,"(1,117)",11037.005263157895
2920,SI266220200309225433,8,"(498,317)",8752.837719298248,"(498,318)",8712.588596491227,"(498,316)",8544.586842105262,"(498,319)",8397.640350877195,"(498,315)",8350.33596491228
2921,SI266220200309225433,9,"(252,498)",13265.347368421055,"(251,498)",12804.783333333333,"(253,498)",12265.387719298247,"(254,498)",11034.34912280702,"(250,498)",10361.826315789473
2922,SI266220200309225433,10,"(252,1)",12384.44473684211,"(251,1)",11905.834210526315,"(104,1)",11738.070175438592,"(105,1)",11654.518421052635,"(253,1)",11584.709649122808
2923,SI266220200309225433,11,"(498,152)",4203.434210526315,"(498,110)",4164.85,"(498,151)",3967.4570175438603,"(498,111)",3946.012280701754,"(498,109)",3837.9491228070183
2924,SI266220200309225433,12,"(1,314)",8987.726315789474,"(1,315)",8720.327192982455,"(62,371)",8158.028947368421,"(1,316)",7815.8122807017535,"(1,313)",7754.6394736842085
