seq_id,print_id,tile_id,saturated,centroids
2746,SI266220200309225433,10,0,"[{""x"":112.17647058823529,""y"":0.8431372549019608,""count"":51},{""x"":279.32876712328766,""y"":0.9452054794520548,""count"":73},{""x"":497.8,""y"":2.2,""count"":5}]"
2747,SI266220200309225433,11,0,[]
2748,SI266220200309225433,12,0,"[{""x"":2.892857142857143,""y"":327.07142857142856,""count"":28}]"
2749,SI266220200309225433,13,0,[]
2750,SI266220200309225433,14,0,[]
2751,SI266220200309225433,15,0,[]
2752,SI266220200309225433,0,0,[]
2753,SI266220200309225433,1,0,[]
2754,SI266220200309225433,2,0,[]
2755,SI266220200309225433,3,3163,"[{""x"":369.2857142857143,""y"":93.57142857142857,""count"":7},{""x"":339.1875,""y"":104.9375,""count"":16},{""x"":384.35483870967744,""y"":148.1290322580645,""count"":31},{""x"":489.0747663551402,""y"":137.38317757009347,""count"":107},{""x"":282.57894736842104,""y"":131.73684210526315,""count"":19},{""x"":316.6,""y"":147.8,""count"":5},{""x"":339.8,""y"":155.6,""count"":5}]"
2756,SI266220200309225433,4,0,"[{""x"":352.48,""y"":323.8,""count"":25}]"
2757,SI266220200309225433,5,0,[]
2758,SI266220200309225433,6,0,"[{""x"":352.82608695652175,""y"":403.7826086956522,""count"":23}]"
2759,SI266220200309225433,7,740,"[{""x"":4.778846153846154,""y"":136.31730769230768,""count"":104},{""x"":360.1617647058824,""y"":118.91176470588235,""count"":68},{""x"":40.470588235294116,""y"":153.23529411764707,""count"":17},{""x"":273.8484848484849,""y"":159.36363636363637,""count"":33},{""x"":433.2903225806452,""y"":158.51612903225808,""count"":31}]"
2760,SI266220200309225433,8,0,[]
2761,SI266220200309225433,9,32,"[{""x"":257.45762711864404,""y"":471.6101694915254,""count"":59},{""x"":110.45454545454545,""y"":498.0,""count"":11},{""x"":159.12121212121212,""y"":498.24242424242425,""count"":33},{""x"":333.06060606060606,""y"":498.42424242424244,""count"":33}]"
2762,SI266220200309225433,10,0,"[{""x"":146.83076923076922,""y"":5.092307692307692,""count"":65},{""x"":335.72,""y"":4.24,""count"":50},{""x"":498.0,""y"":400.0,""count"":5}]"
2763,SI266220200309225433,11,0,[]
2764,SI266220200309225433,12,0,"[{""x"":152.63636363636363,""y"":323.0,""count"":11}]"
2765,SI266220200309225433,13,0,[]
2766,SI266220200309225433,14,0,[]
2767,SI266220200309225433,15,0,[]
2768,SI266220200309225433,0,0,[]
2769,SI266220200309225433,1,0,[]
2770,SI266220200309225433,2,0,[]
2771,SI266220200309225433,3,3459,"[{""x"":384.6794871794872,""y"":121.6923076923077,""count"":78},{""x"":288.48148148148147,""y"":126.44444444444444,""count"":27},{""x"":497.8225806451613,""y"":140.79032258064515,""count"":62},{""x"":451.42857142857144,""y"":159.14285714285714,""count"":14}]"
2772,SI266220200309225433,4,0,"[{""x"":274.93333333333334,""y"":301.26666666666665,""count"":15}]"
2773,SI266220200309225433,5,0,[]
2774,SI266220200309225433,6,0,"[{""x"":274.5,""y"":379.5,""count"":12},{""x"":433.5625,""y"":404.6041666666667,""count"":48},{""x"":350.5,""y"":443.0,""count"":6}]"
2775,SI266220200309225433,7,1101,"[{""x"":271.95652173913044,""y"":107.52173913043478,""count"":46},{""x"":0.8360655737704918,""y"":141.36065573770492,""count"":61},{""x"":40.87719298245614,""y"":140.98245614035088,""count"":57},{""x"":415.95652173913044,""y"":140.47826086956522,""count"":46},{""x"":216.2,""y"":147.8,""count"":15},{""x"":350.8863636363636,""y"":153.5681818181818,""count"":44}]"
2776,SI266220200309225433,8,0,[]
2777,SI266220200309225433,9,156,"[{""x"":164.78082191780823,""y"":452.47945205479454,""count"":73},{""x"":335.51851851851853,""y"":479.4074074074074,""count"":81},{""x"":56.44444444444444,""y"":485.0,""count"":9},{""x"":106.0,""y"":498.0,""count"":7},{""x"":161.05,""y"":498.1,""count"":20},{""x"":259.0833333333333,""y"":498.3888888888889,""count"":36}]"
2778,SI266220200309225433,10,0,"[{""x"":164.07142857142858,""y"":0.9285714285714286,""count"":14},{""x"":256.0892857142857,""y"":3.5535714285714284,""count"":56},{""x"":336.05882352941177,""y"":0.6470588235294118,""count"":17},{""x"":107.0,""y"":1.0,""count"":7}]"
2779,SI266220200309225433,11,0,[]
2780,SI266220200309225433,12,0,"[{""x"":57.0,""y"":298.7142857142857,""count"":7},{""x"":236.9090909090909,""y"":322.6363636363636,""count"":11},{""x"":150.57142857142858,""y"":362.2857142857143,""count"":21}]"
2781,SI266220200309225433,13,0,[]
2782,SI266220200309225433,14,0,[]
2783,SI266220200309225433,15,0,[]
2784,SI266220200309225433,0,0,[]
2785,SI266220200309225433,1,0,[]
2786,SI266220200309225433,2,0,[]
2787,SI266220200309225433,3,2386,"[{""x"":361.6857142857143,""y"":131.79285714285714,""count"":560},{""x"":485.77272727272725,""y"":127.9375,""count"":176},{""x"":280.55555555555554,""y"":131.55555555555554,""count"":36}]"
2788,SI266220200309225433,4,0,[]
2789,SI266220200309225433,5,0,[]
2790,SI266220200309225433,6,0,"[{""x"":167.0,""y"":414.5,""count"":20},{""x"":437.85714285714283,""y"":440.57142857142856,""count"":7},{""x"":275.9166666666667,""y"":446.8333333333333,""count"":12}]"
2791,SI266220200309225433,7,809,"[{""x"":266.32142857142856,""y"":143.91964285714286,""count"":112},{""x"":8.2015503875969,""y"":134.09302325581396,""count"":129},{""x"":420.0134529147982,""y"":147.89237668161434,""count"":223},{""x"":170.21212121212122,""y"":129.87878787878788,""count"":33},{""x"":352.05,""y"":124.25,""count"":20}]"
2792,SI266220200309225433,8,0,"[{""x"":450.68,""y"":335.04,""count"":25},{""x"":498.0,""y"":352.0,""count"":7}]"
2793,SI266220200309225433,9,42,"[{""x"":59.44,""y"":482.64,""count"":50},{""x"":166.95652173913044,""y"":497.9130434782609,""count"":23},{""x"":336.62068965517244,""y"":497.86206896551727,""count"":29},{""x"":110.9,""y"":498.35,""count"":20},{""x"":260.1818181818182,""y"":498.40909090909093,""count"":22}]"
2794,SI266220200309225433,10,83,"[{""x"":110.5,""y"":0.5333333333333333,""count"":30},{""x"":167.28571428571428,""y"":7.660714285714286,""count"":56},{""x"":268.3529411764706,""y"":0.8823529411764706,""count"":34},{""x"":336.875,""y"":3.65,""count"":40}]"
2795,SI266220200309225433,11,0,[]
2796,SI266220200309225433,12,0,"[{""x"":237.22727272727272,""y"":360.22727272727275,""count"":22}]"
2797,SI266220200309225433,13,0,[]
2798,SI266220200309225433,14,0,[]
2799,SI266220200309225433,15,0,[]
2800,SI266220200309225433,0,0,[]
2801,SI266220200309225433,1,0,[]
2802,SI266220200309225433,2,0,"[{""x"":498.0,""y"":190.0,""count"":5},{""x"":274.14285714285717,""y"":197.85714285714286,""count"":7},{""x"":498.0,""y"":224.0,""count"":7}]"
2803,SI266220200309225433,3,3474,"[{""x"":365.2307692307692,""y"":96.61538461538461,""count"":26},{""x"":451.14285714285717,""y"":122.04761904761905,""count"":21},{""x"":498.0,""y"":118.5,""count"":6},{""x"":333.13698630136986,""y"":150.68493150684932,""count"":146},{""x"":485.828125,""y"":154.453125,""count"":64}]"
2804,SI266220200309225433,4,0,"[{""x"":267.8636363636364,""y"":368.70454545454544,""count"":44}]"
2805,SI266220200309225433,5,0,"[{""x"":379.1666666666667,""y"":468.8333333333333,""count"":6}]"
2806,SI266220200309225433,6,0,"[{""x"":1.0,""y"":189.5,""count"":6},{""x"":1.0,""y"":223.0,""count"":7},{""x"":265.9032258064516,""y"":450.258064516129,""count"":31}]"
2807,SI266220200309225433,7,1329,"[{""x"":247.8918918918919,""y"":108.62162162162163,""count"":37},{""x"":203.8181818181818,""y"":114.18181818181819,""count"":22},{""x"":392.17784256559764,""y"":122.29154518950438,""count"":343},{""x"":1.0,""y"":118.4,""count"":5},{""x"":13.276315789473685,""y"":155.1184210526316,""count"":76},{""x"":231.0,""y"":142.71428571428572,""count"":7},{""x"":269.025,""y"":166.425,""count"":40}]"
2808,SI266220200309225433,8,0,"[{""x"":498.05882352941177,""y"":352.4117647058824,""count"":17},{""x"":289.6,""y"":355.2,""count"":5}]"
2809,SI266220200309225433,9,2,"[{""x"":129.8,""y"":455.6,""count"":5},{""x"":142.8,""y"":475.4,""count"":5},{""x"":126.63235294117646,""y"":498.30882352941177,""count"":68},{""x"":335.3076923076923,""y"":498.46153846153845,""count"":13}]"
2810,SI266220200309225433,10,65,"[{""x"":135.92380952380952,""y"":8.152380952380952,""count"":210},{""x"":324.8,""y"":1.85,""count"":20},{""x"":497.77777777777777,""y"":1.4444444444444444,""count"":9},{""x"":105.5,""y"":176.2,""count"":10},{""x"":67.1875,""y"":189.625,""count"":16}]"
2811,SI266220200309225433,11,0,[]
2812,SI266220200309225433,12,0,"[{""x"":0.8333333333333334,""y"":352.9166666666667,""count"":12},{""x"":53.2962962962963,""y"":370.18518518518516,""count"":27}]"
2813,SI266220200309225433,13,0,[]
2814,SI266220200309225433,14,0,[]
2815,SI266220200309225433,15,0,[]
2816,SI266220200309225433,0,0,[]
2817,SI266220200309225433,1,0,[]
2818,SI266220200309225433,2,0,[]
2819,SI266220200309225433,3,3917,"[{""x"":334.64516129032256,""y"":127.70609318996416,""count"":279},{""x"":476.52331606217615,""y"":140.72538860103626,""count"":193}]"
2820,SI266220200309225433,4,0,"[{""x"":351.864406779661,""y"":356.864406779661,""count"":59}]"
2821,SI266220200309225433,5,0,[]
2822,SI266220200309225433,6,0,"[{""x"":276.8666666666667,""y"":378.46666666666664,""count"":15},{""x"":440.0,""y"":401.7142857142857,""count"":7},{""x"":165.46666666666667,""y"":416.3333333333333,""count"":15},{""x"":351.42857142857144,""y"":440.14285714285717,""count"":28}]"
2823,SI266220200309225433,7,1267,"[{""x"":215.085626911315,""y"":135.28440366972478,""count"":327},{""x"":14.965811965811966,""y"":135.36752136752136,""count"":117},{""x"":382.29824561403507,""y"":147.6140350877193,""count"":228}]"
2824,SI266220200309225433,8,0,"[{""x"":497.8360655737705,""y"":336.3606557377049,""count"":61}]"
2825,SI266220200309225433,9,124,"[{""x"":167.0,""y"":446.35714285714283,""count"":28},{""x"":128.28571428571428,""y"":453.85714285714283,""count"":7},{""x"":339.70588235294116,""y"":470.11764705882354,""count"":17},{""x"":101.22543352601156,""y"":493.8901734104046,""count"":173},{""x"":280.2055555555556,""y"":496.8388888888889,""count"":180}]"
2826,SI266220200309225433,10,52,"[{""x"":121.50375939849624,""y"":2.3759398496240602,""count"":133},{""x"":274.6034482758621,""y"":2.7672413793103448,""count"":116},{""x"":497.5,""y"":1.5,""count"":12},{""x"":497.8,""y"":394.4,""count"":5}]"
2827,SI266220200309225433,11,0,[]
2828,SI266220200309225433,12,0,"[{""x"":0.84375,""y"":340.0,""count"":32},{""x"":151.42857142857142,""y"":358.2857142857143,""count"":7}]"
2829,SI266220200309225433,13,0,[]
2830,SI266220200309225433,14,0,"[{""x"":1.0,""y"":1.5,""count"":8}]"
2831,SI266220200309225433,15,0,[]
2832,SI266220200309225433,0,0,[]
2833,SI266220200309225433,1,0,[]
2834,SI266220200309225433,2,0,[]
2835,SI266220200309225433,3,3056,"[{""x"":313.16161616161617,""y"":115.75757575757575,""count"":99},{""x"":490.40909090909093,""y"":135.24242424242425,""count"":66},{""x"":363.9642857142857,""y"":162.67857142857142,""count"":28}]"
2836,SI266220200309225433,4,0,"[{""x"":166.5,""y"":334.5,""count"":12}]"
2837,SI266220200309225433,5,0,[]
2838,SI266220200309225433,6,0,"[{""x"":353.95652173913044,""y"":404.5652173913044,""count"":46},{""x"":166.0,""y"":414.42857142857144,""count"":21}]"
2839,SI266220200309225433,7,1255,"[{""x"":189.39655172413794,""y"":119.41379310344827,""count"":58},{""x"":375.16279069767444,""y"":115.74418604651163,""count"":43},{""x"":11.6,""y"":128.69333333333333,""count"":75},{""x"":39.5,""y"":156.0,""count"":6},{""x"":276.7,""y"":152.3,""count"":10},{""x"":431.9,""y"":156.725,""count"":40}]"
2840,SI266220200309225433,8,0,"[{""x"":497.3333333333333,""y"":315.2857142857143,""count"":21},{""x"":449.4,""y"":335.2,""count"":5}]"
2841,SI266220200309225433,9,110,"[{""x"":104.33333333333333,""y"":461.8888888888889,""count"":9},{""x"":62.44827586206897,""y"":478.9655172413793,""count"":29},{""x"":254.0235294117647,""y"":481.43529411764706,""count"":85},{""x"":325.75,""y"":498.2083333333333,""count"":48},{""x"":145.75925925925927,""y"":498.35185185185185,""count"":54}]"
2842,SI266220200309225433,10,0,"[{""x"":145.44230769230768,""y"":0.7307692307692307,""count"":52},{""x"":252.47058823529412,""y"":0.8823529411764706,""count"":17},{""x"":335.02777777777777,""y"":4.944444444444445,""count"":72}]"
2843,SI266220200309225433,11,0,[]
2844,SI266220200309225433,12,0,"[{""x"":0.7142857142857143,""y"":314.85714285714283,""count"":7},{""x"":152.45454545454547,""y"":325.22727272727275,""count"":22},{""x"":239.91666666666666,""y"":362.6666666666667,""count"":12}]"
2845,SI266220200309225433,13,0,[]
2846,SI266220200309225433,14,0,[]
2847,SI266220200309225433,15,0,[]
2848,SI266220200309225433,0,0,[]
2849,SI266220200309225433,1,0,[]
2850,SI266220200309225433,2,0,[]
2851,SI266220200309225433,3,4707,"[{""x"":356.22463768115944,""y"":125.23913043478261,""count"":138},{""x"":491.875,""y"":135.41666666666666,""count"":72},{""x"":450.2,""y"":158.8,""count"":5}]"
2852,SI266220200309225433,4,0,[]
2853,SI266220200309225433,5,0,[]
2854,SI266220200309225433,6,0,"[{""x"":272.8333333333333,""y"":379.0833333333333,""count"":12},{""x"":435.36842105263156,""y"":403.1578947368421,""count"":19}]"
2855,SI266220200309225433,7,1321,"[{""x"":273.2903225806452,""y"":95.38709677419355,""count"":31},{""x"":0.5813953488372093,""y"":143.53488372093022,""count"":43},{""x"":40.1025641025641,""y"":132.43589743589743,""count"":39},{""x"":229.16666666666666,""y"":118.0,""count"":6},{""x"":278.2,""y"":118.4,""count"":5},{""x"":436.0,""y"":118.63157894736842,""count"":19},{""x"":383.2105263157895,""y"":156.42105263157896,""count"":19},{""x"":432.3333333333333,""y"":158.83333333333334,""count"":6},{""x"":261.75,""y"":160.25,""count"":16}]"
2856,SI266220200309225433,8,0,[]
2857,SI266220200309225433,9,131,"[{""x"":154.08,""y"":448.08,""count"":25},{""x"":328.0327868852459,""y"":470.88524590163934,""count"":61},{""x"":267.675,""y"":498.175,""count"":40},{""x"":332.44444444444446,""y"":498.0,""count"":9}]"
2858,SI266220200309225433,10,58,"[{""x"":264.5245901639344,""y"":3.081967213114754,""count"":61},{""x"":160.375,""y"":1.0,""count"":8},{""x"":330.0,""y"":1.0,""count"":8}]"
2859,SI266220200309225433,11,0,[]
2860,SI266220200309225433,12,0,"[{""x"":237.375,""y"":322.8125,""count"":16},{""x"":150.71428571428572,""y"":363.0,""count"":7}]"
2861,SI266220200309225433,13,0,[]
2862,SI266220200309225433,14,0,[]
2863,SI266220200309225433,15,0,[]
2864,SI266220200309225433,0,0,[]
2865,SI266220200309225433,1,0,[]
2866,SI266220200309225433,2,0,[]
2867,SI266220200309225433,3,2944,"[{""x"":366.4,""y"":131.85882352941175,""count"":170},{""x"":293.2368421052632,""y"":122.92105263157895,""count"":38},{""x"":474.44444444444446,""y"":116.25925925925925,""count"":54},{""x"":498.29411764705884,""y"":154.52941176470588,""count"":17},{""x"":450.5,""y"":183.8,""count"":10}]"
2868,SI266220200309225433,4,0,[]
2869,SI266220200309225433,5,0,[]
2870,SI266220200309225433,6,0,[]
2871,SI266220200309225433,7,824,"[{""x"":265.5192307692308,""y"":143.30769230769232,""count"":208},{""x"":12.216666666666667,""y"":129.13333333333333,""count"":60},{""x"":411.45054945054943,""y"":140.34065934065933,""count"":91},{""x"":161.0,""y"":123.5,""count"":6},{""x"":225.83333333333334,""y"":139.83333333333334,""count"":6}]"
2872,SI266220200309225433,8,0,"[{""x"":498.0,""y"":351.5,""count"":6}]"
2873,SI266220200309225433,9,47,"[{""x"":59.07692307692308,""y"":484.53846153846155,""count"":13},{""x"":290.6144578313253,""y"":498.2530120481928,""count"":83},{""x"":110.77272727272727,""y"":498.22727272727275,""count"":22}]"
2874,SI266220200309225433,10,0,"[{""x"":108.33333333333333,""y"":0.6190476190476191,""count"":21},{""x"":297.3658536585366,""y"":0.8658536585365854,""count"":82}]"
2875,SI266220200309225433,11,0,[]
2876,SI266220200309225433,12,0,[]
2877,SI266220200309225433,13,0,[]
2878,SI266220200309225433,14,0,[]
2879,SI266220200309225433,15,0,[]
2880,SI266220200309225433,0,0,[]
2881,SI266220200309225433,1,0,[]
2882,SI266220200309225433,2,0,[]
2883,SI266220200309225433,3,3046,"[{""x"":322.4166666666667,""y"":120.65,""count"":60},{""x"":450.52941176470586,""y"":135.27450980392157,""count"":51},{""x"":496.3243243243243,""y"":153.0,""count"":37},{""x"":362.03225806451616,""y"":163.09677419354838,""count"":31}]"
2884,SI266220200309225433,4,0,"[{""x"":433.4375,""y"":360.5416666666667,""count"":48},{""x"":271.71794871794873,""y"":368.6666666666667,""count"":39}]"
2885,SI266220200309225433,5,0,[]
2886,SI266220200309225433,6,0,"[{""x"":437.2857142857143,""y"":440.85714285714283,""count"":21},{""x"":273.32,""y"":449.64,""count"":25}]"
2887,SI266220200309225433,7,1409,"[{""x"":408.6666666666667,""y"":114.66666666666667,""count"":6},{""x"":1.0,""y"":116.5,""count"":6},{""x"":358.0357142857143,""y"":120.26785714285714,""count"":56},{""x"":11.410714285714286,""y"":154.80357142857142,""count"":56},{""x"":265.45,""y"":156.35,""count"":20},{""x"":437.0869565217391,""y"":158.56521739130434,""count"":23}]"
2888,SI266220200309225433,8,0,"[{""x"":497.77777777777777,""y"":354.0,""count"":9}]"
2889,SI266220200309225433,9,0,"[{""x"":250.5,""y"":469.8,""count"":10},{""x"":135.5340909090909,""y"":498.2613636363636,""count"":88},{""x"":333.0,""y"":498.5,""count"":30}]"
2890,SI266220200309225433,10,135,"[{""x"":143.1049723756906,""y"":6.138121546961326,""count"":181},{""x"":328.23741007194246,""y"":6.7913669064748206,""count"":139}]"
2891,SI266220200309225433,11,0,[]
2892,SI266220200309225433,12,0,"[{""x"":151.4,""y"":322.04,""count"":25},{""x"":0.6666666666666666,""y"":353.5,""count"":6},{""x"":229.27777777777777,""y"":361.94444444444446,""count"":54},{""x"":52.705882352941174,""y"":369.3529411764706,""count"":34}]"
2893,SI266220200309225433,13,0,[]
2894,SI266220200309225433,14,0,[]
2895,SI266220200309225433,15,0,[]
2896,SI266220200309225433,0,0,[]
2897,SI266220200309225433,1,0,[]
2898,SI266220200309225433,2,0,[]
2899,SI266220200309225433,3,3046,"[{""x"":357.1714285714286,""y"":100.27142857142857,""count"":70},{""x"":479.3850267379679,""y"":143.46524064171123,""count"":187},{""x"":328.2241379310345,""y"":152.6293103448276,""count"":116}]"
2900,SI266220200309225433,4,0,"[{""x"":439.7,""y"":322.1,""count"":10},{""x"":356.02272727272725,""y"":360.3636363636364,""count"":44}]"
2901,SI266220200309225433,5,0,[]
2902,SI266220200309225433,6,0,"[{""x"":275.8888888888889,""y"":379.3333333333333,""count"":27},{""x"":439.1578947368421,""y"":402.6842105263158,""count"":19},{""x"":165.6,""y"":415.8,""count"":5},{""x"":353.8269230769231,""y"":440.9230769230769,""count"":52}]"
2903,SI266220200309225433,7,956,"[{""x"":268.2664359861592,""y"":118.27681660899654,""count"":289},{""x"":212.16666666666666,""y"":113.33333333333333,""count"":6},{""x"":11.081761006289309,""y"":140.41509433962264,""count"":159},{""x"":397.8918269230769,""y"":142.34375,""count"":416},{""x"":185.72972972972974,""y"":138.94594594594594,""count"":74}]"
2904,SI266220200309225433,8,0,"[{""x"":497.44444444444446,""y"":314.55555555555554,""count"":9},{""x"":450.8333333333333,""y"":338.1666666666667,""count"":6},{""x"":472.0,""y"":347.0,""count"":9},{""x"":497.6923076923077,""y"":353.15384615384613,""count"":26}]"
2905,SI266220200309225433,9,60,"[{""x"":163.8139534883721,""y"":448.9767441860465,""count"":86},{""x"":338.59090909090907,""y"":469.8181818181818,""count"":22},{""x"":283.03067484662574,""y"":496.5092024539877,""count"":163},{""x"":105.98918918918919,""y"":494.3027027027027,""count"":185}]"
2906,SI266220200309225433,10,82,"[{""x"":123.768,""y"":2.032,""count"":125},{""x"":265.42758620689654,""y"":6.379310344827586,""count"":145},{""x"":497.4,""y"":2.1,""count"":10},{""x"":497.6,""y"":218.2,""count"":5}]"
2907,SI266220200309225433,11,0,[]
2908,SI266220200309225433,12,0,"[{""x"":0.875,""y"":351.875,""count"":16},{""x"":152.55555555555554,""y"":360.48148148148147,""count"":27}]"
2909,SI266220200309225433,13,0,[]
2910,SI266220200309225433,14,0,"[{""x"":150.8,""y"":1.4,""count"":5}]"
2911,SI266220200309225433,15,0,[]
2912,SI266220200309225433,0,0,[]
2913,SI266220200309225433,1,0,[]
2914,SI266220200309225433,2,0,"[{""x"":498.0,""y"":226.0,""count"":5}]"
2915,SI266220200309225433,3,4297,"[{""x"":320.2802197802198,""y"":116.67032967032966,""count"":182},{""x"":447.1190476190476,""y"":145.38095238095238,""count"":42},{""x"":493.4,""y"":117.0,""count"":5},{""x"":498.36842105263156,""y"":151.10526315789474,""count"":19},{""x"":363.6,""y"":163.8,""count"":5},{""x"":385.1666666666667,""y"":167.33333333333334,""count"":6}]"
2916,SI266220200309225433,4,0,"[{""x"":351.6470588235294,""y"":325.7647058823529,""count"":17}]"
2917,SI266220200309225433,5,0,[]
2918,SI266220200309225433,6,0,"[{""x"":352.11538461538464,""y"":405.2692307692308,""count"":26},{""x"":167.6875,""y"":414.75,""count"":32}]"
2919,SI266220200309225433,7,1188,"[{""x"":194.3806818181818,""y"":121.54545454545455,""count"":176},{""x"":30.571428571428573,""y"":115.28571428571429,""count"":7},{""x"":440.1,""y"":130.4,""count"":20},{""x"":351.51724137931035,""y"":128.41379310344828,""count"":29},{""x"":0.6666666666666666,""y"":148.71428571428572,""count"":21},{""x"":271.8,""y"":157.6,""count"":5},{""x"":41.0,""y"":162.28571428571428,""count"":7}]"
2920,SI266220200309225433,8,0,"[{""x"":497.9428571428571,""y"":325.4,""count"":35},{""x"":454.1818181818182,""y"":331.1818181818182,""count"":11}]"
2921,SI266220200309225433,9,82,"[{""x"":81.28947368421052,""y"":474.8263157894737,""count"":190},{""x"":275.88235294117646,""y"":490.75935828877004,""count"":187},{""x"":113.57575757575758,""y"":498.2121212121212,""count"":33},{""x"":164.8181818181818,""y"":498.1818181818182,""count"":11}]"
2922,SI266220200309225433,10,0,"[{""x"":109.63636363636364,""y"":0.9696969696969697,""count"":33},{""x"":168.33333333333334,""y"":0.7777777777777778,""count"":9},{""x"":290.85393258426967,""y"":1.5393258426966292,""count"":89}]"
2923,SI266220200309225433,11,0,[]
2924,SI266220200309225433,12,0,"[{""x"":1.8333333333333333,""y"":319.3333333333333,""count"":24},{""x"":151.2,""y"":330.2,""count"":5},{""x"":62.125,""y"":371.125,""count"":8}]"
2925,SI266220200309225433,13,0,[]
2926,SI266220200309225433,14,0,[]
2927,SI266220200309225433,15,0,[]
2928,SI266220200309225433,0,0,[]
2929,SI266220200309225433,1,0,[]
2930,SI266220200309225433,2,0,"[{""x"":359.98636926889714,""y"":218.06815365551424,""count"":807},{""x"":498.1666666666667,""y"":217.91666666666666,""count"":24},{""x"":472.11764705882354,""y"":228.41176470588235,""count"":17}]"
2931,SI266220200309225433,3,6915,"[{""x"":352.8817204301075,""y"":131.252688172043,""count"":186},{""x"":479.48275862068965,""y"":116.86206896551724,""count"":29},{""x"":459.2,""y"":161.66666666666666,""count"":15},{""x"":497.0,""y"":160.66666666666666,""count"":9}]"
2932,SI266220200309225433,4,0,[]
2933,SI266220200309225433,5,0,[]
2934,SI266220200309225433,6,0,"[{""x"":39.2,""y"":185.6,""count"":5},{""x"":1.0,""y"":218.59259259259258,""count"":27}]"
2935,SI266220200309225433,7,1847,"[{""x"":263.875,""y"":98.4375,""count"":16},{""x"":31.791044776119403,""y"":133.34328358208955,""count"":67},{""x"":407.62406015037595,""y"":155.22556390977442,""count"":133},{""x"":259.8493150684931,""y"":157.94520547945206,""count"":73},{""x"":2.4,""y"":160.9,""count"":10}]"
2936,SI266220200309225433,8,0,"[{""x"":497.8333333333333,""y"":314.8333333333333,""count"":6}]"
2937,SI266220200309225433,9,40,"[{""x"":134.38666666666666,""y"":453.6,""count"":75},{""x"":120.5,""y"":498.0,""count"":12},{""x"":160.75862068965517,""y"":498.17241379310343,""count"":29},{""x"":333.3076923076923,""y"":498.15384615384613,""count"":13}]"
2938,SI266220200309225433,10,1,"[{""x"":141.4794520547945,""y"":6.1506849315068495,""count"":73}]"
2939,SI266220200309225433,11,0,[]
2940,SI266220200309225433,12,0,[]
2941,SI266220200309225433,13,0,[]
2942,SI266220200309225433,14,0,[]
2943,SI266220200309225433,15,0,[]
2944,SI266220200309225433,0,0,[]
2945,SI266220200309225433,1,0,[]
2946,SI266220200309225433,2,0,[]
2947,SI266220200309225433,3,3712,"[{""x"":341.91346153846155,""y"":116.5,""count"":104},{""x"":449.6666666666667,""y"":122.33333333333333,""count"":12},{""x"":498.0,""y"":117.5,""count"":6},{""x"":296.2,""y"":143.6,""count"":5},{""x"":497.7894736842105,""y"":156.10526315789474,""count"":19},{""x"":329.0,""y"":154.28571428571428,""count"":14},{""x"":451.6875,""y"":160.625,""count"":16},{""x"":363.2,""y"":164.2,""count"":5}]"
2948,SI266220200309225433,4,0,"[{""x"":273.125,""y"":300.6875,""count"":16},{""x"":438.07142857142856,""y"":327.85714285714283,""count"":14}]"
2949,SI266220200309225433,5,0,[]
2950,SI266220200309225433,6,0,"[{""x"":274.72727272727275,""y"":380.72727272727275,""count"":11},{""x"":436.8235294117647,""y"":403.0,""count"":17}]"
2951,SI266220200309225433,7,964,"[{""x"":274.70588235294116,""y"":96.17647058823529,""count"":17},{""x"":232.63636363636363,""y"":109.18181818181819,""count"":11},{""x"":32.170731707317074,""y"":133.14634146341464,""count"":41},{""x"":427.1276595744681,""y"":135.4468085106383,""count"":94},{""x"":207.14285714285714,""y"":135.14285714285714,""count"":7},{""x"":258.1818181818182,""y"":147.9090909090909,""count"":22},{""x"":349.85,""y"":149.25,""count"":20},{""x"":0.5333333333333333,""y"":151.93333333333334,""count"":30}]"
2952,SI266220200309225433,8,0,"[{""x"":447.5,""y"":338.5,""count"":8}]"
2953,SI266220200309225433,9,169,"[{""x"":164.89473684210526,""y"":450.57894736842104,""count"":38},{""x"":308.05223880597015,""y"":490.56716417910445,""count"":134},{""x"":56.53333333333333,""y"":484.53333333333336,""count"":15},{""x"":166.375,""y"":495.875,""count"":8},{""x"":108.91304347826087,""y"":498.39130434782606,""count"":23}]"
2954,SI266220200309225433,10,0,"[{""x"":114.03125,""y"":0.65625,""count"":32},{""x"":285.52777777777777,""y"":2.1574074074074074,""count"":108},{""x"":167.33333333333334,""y"":1.0,""count"":6},{""x"":72.28571428571429,""y"":421.0,""count"":7}]"
2955,SI266220200309225433,11,0,[]
2956,SI266220200309225433,12,0,"[{""x"":56.09090909090909,""y"":300.1818181818182,""count"":11},{""x"":238.44444444444446,""y"":325.22222222222223,""count"":9},{""x"":150.27777777777777,""y"":362.1111111111111,""count"":18}]"
2957,SI266220200309225433,13,0,[]
2958,SI266220200309225433,14,0,[]
2959,SI266220200309225433,15,0,[]
2960,SI266220200309225433,0,0,[]
2961,SI266220200309225433,1,0,[]
2962,SI266220200309225433,2,0,"[{""x"":372.8421052631579,""y"":215.42105263157896,""count"":19},{""x"":498.1666666666667,""y"":226.0,""count"":6}]"
2963,SI266220200309225433,3,2238,"[{""x"":347.4573426573427,""y"":129.86713286713288,""count"":715},{""x"":482.8534482758621,""y"":131.50862068965517,""count"":116}]"
